5.555556E+00,1E+00,-5E-09,3.1E-01
5.555556E+00,1E+00,-5E-09,2.8E-01
5.555556E+00,1E+00,-5E-09,2.5E-01
5.555556E+00,1E+00,-5E-09,3.3E-01
5.555556E+00,1E+00,-5E-09,2.4E-01
5.555556E+00,1E+00,-5E-09,3.1E-01
5.555556E+00,1E+00,-5E-09,2.3E-01
5.555556E+00,1E+00,-5E-09,2.7E-01
5.555556E+00,1E+00,-5E-09,2.4E-01
5.555556E+00,1E+00,-5E-09,2.5E-01
5.555556E+00,2E+00,-5E-09,2.6E-01
5.555556E+00,2E+00,-5E-09,2.4E-01
5.555556E+00,2E+00,-5E-09,2.4E-01
5.555556E+00,2E+00,-5E-09,2.7E-01
5.555556E+00,2E+00,-5E-09,2.6E-01
5.555556E+00,2E+00,-5E-09,2.3E-01
5.555556E+00,2E+00,-5E-09,2.5E-01
5.555556E+00,2E+00,-5E-09,2.6E-01
5.555556E+00,2E+00,-5E-09,2.5E-01
5.555556E+00,2E+00,-5E-09,2.3E-01
1.111111E+01,1E+00,-5E-09,6.6E-01
1.111111E+01,1E+00,-5E-09,5.7E-01
1.111111E+01,1E+00,-5E-09,6.1E-01
1.111111E+01,1E+00,-5E-09,5.6E-01
1.111111E+01,1E+00,-5E-09,7.7E-01
1.111111E+01,1E+00,-5E-09,5.8E-01
1.111111E+01,1E+00,-5E-09,5.6E-01
1.111111E+01,1E+00,-5E-09,5.8E-01
1.111111E+01,1E+00,-5E-09,5.6E-01
1.111111E+01,1E+00,-5E-09,6.1E-01
1.111111E+01,2E+00,-5E-09,5.7E-01
1.111111E+01,2E+00,-5E-09,5.8E-01
1.111111E+01,2E+00,-5E-09,6.2E-01
1.111111E+01,2E+00,-5E-09,7.9E-01
1.111111E+01,2E+00,-5E-09,1.24E+00
1.111111E+01,2E+00,-5E-09,1.32E+00
1.111111E+01,2E+00,-5E-09,5.6E-01
1.111111E+01,2E+00,-5E-09,5.7E-01
1.111111E+01,2E+00,-5E-09,6.4E-01
1.111111E+01,2E+00,-5E-09,5.6E-01
1.111111E+01,3E+00,-5E-09,5.9E-01
1.111111E+01,3E+00,-5E-09,6E-01
1.111111E+01,3E+00,-5E-09,7.8E-01
1.111111E+01,3E+00,-5E-09,5.7E-01
1.111111E+01,3E+00,-5E-09,6.2E-01
1.111111E+01,3E+00,-5E-09,5.8E-01
1.111111E+01,3E+00,-5E-09,5.7E-01
1.111111E+01,3E+00,-5E-09,6.5E-01
1.111111E+01,3E+00,-5E-09,5.6E-01
1.111111E+01,3E+00,-5E-09,5.8E-01
1.111111E+01,4E+00,-5E-09,5.6E-01
1.111111E+01,4E+00,-5E-09,5.7E-01
1.111111E+01,4E+00,-5E-09,5.9E-01
1.111111E+01,4E+00,-5E-09,5.9E-01
1.111111E+01,4E+00,-5E-09,6E-01
1.111111E+01,4E+00,-5E-09,6.6E-01
1.111111E+01,4E+00,-5E-09,5.8E-01
1.111111E+01,4E+00,-5E-09,5.6E-01
1.111111E+01,4E+00,-5E-09,7.3E-01
